"truth_kernel","rep","parameter_1","parameter_2","correlation"
"mse",62,"alpha","gamma",-0.00630592230592231
"mse",62,"d","gamma",-0.781980325980326
"mse",63,"K","mu",0.0191040431040431
"mse",63,"alpha","mu",0.0625776625776626
"mse",63,"d","mu",-0.0451254931254931
"mse",63,"gamma","mu",0.034977130977131
"mse",63,"alpha","K",-0.330533538533539
"mse",63,"d","K",-0.843185643185643
"mse",63,"gamma","K",0.483845931845932
"mse",63,"alpha","d",0.00447983247983248
"mse",63,"mu","rho",-0.0427063147063147
"mse",63,"K","rho",-0.559446463446464
"mse",63,"alpha","rho",0.0218771618771619
"mse",63,"d","rho",0.850016266016266
"mse",63,"gamma","rho",-0.957334977334978
"mse",63,"alpha","gamma",-0.0194320994320994
"mse",63,"d","gamma",-0.763132363132363
"mse",64,"K","mu",0.0092965772965773
"mse",64,"alpha","mu",-0.0070953670953671
"mse",64,"d","mu",-0.0226775506775507
"mse",64,"gamma","mu",0.0235688755688756
"mse",64,"alpha","K",-0.338803826803827
"mse",64,"d","K",-0.824259656259656
"mse",64,"gamma","K",0.542000246000246
"mse",64,"alpha","d",0.00615820215820216
"mse",64,"mu","rho",-0.0247686127686128
"mse",64,"K","rho",-0.59549611949612
"mse",64,"alpha","rho",0.0483586683586684
"mse",64,"d","rho",0.89207614007614
"mse",64,"gamma","rho",-0.971313095313096
"mse",64,"alpha","gamma",-0.048977316977317
"mse",64,"d","gamma",-0.828724644724645
"mse",65,"K","mu",0.0504819864819865
"mse",65,"alpha","mu",-0.0140567180567181
"mse",65,"d","mu",-0.020045732045732
"mse",65,"gamma","mu",-0.0246063846063846
"mse",65,"alpha","K",-0.317886173886174
"mse",65,"d","K",-0.812522912522913
"mse",65,"gamma","K",0.493199077199077
"mse",65,"alpha","d",-0.051035451035451
"mse",65,"mu","rho",0.0127194967194967
"mse",65,"K","rho",-0.552109824109824
"mse",65,"alpha","rho",-0.0390885270885271
"mse",65,"d","rho",0.875332007332007
"mse",65,"gamma","rho",-0.966250254250254
"mse",65,"alpha","gamma",0.0341169821169821
"mse",65,"d","gamma",-0.805123393123393
"mse",66,"K","mu",-0.0112673512673513
"mse",66,"alpha","mu",0.00022956022956023
"mse",66,"d","mu",0.0311211911211911
"mse",66,"gamma","mu",-0.0530637770637771
"mse",66,"alpha","K",-0.29799408999409
"mse",66,"d","K",-0.857924765924766
"mse",66,"gamma","K",0.528320268320268
"mse",66,"alpha","d",-0.0251601131601132
"mse",66,"mu","rho",0.0435529755529756
"mse",66,"K","rho",-0.618983658983659
"mse",66,"alpha","rho",-0.0127429927429927
"mse",66,"d","rho",0.886274206274206
"mse",66,"gamma","rho",-0.944293832293832
"mse",66,"alpha","gamma",0.0111159111159111
"mse",66,"d","gamma",-0.79788842988843
"mse",67,"K","mu",0.00242700242700243
"mse",67,"alpha","mu",-0.00412975612975613
"mse",67,"d","mu",-0.00906989706989707
"mse",67,"gamma","mu",0.0212351972351972
"mse",67,"alpha","K",-0.339419127419127
"mse",67,"d","K",-0.793363465363465
"mse",67,"gamma","K",0.474944082944083
"mse",67,"alpha","d",-0.00982470982470983
"mse",67,"mu","rho",-0.0226661626661627
"mse",67,"K","rho",-0.534872934872935
"mse",67,"alpha","rho",0.0102356262356262
"mse",67,"d","rho",0.880360072360073
"mse",67,"gamma","rho",-0.977303873303873
"mse",67,"alpha","gamma",0.00832091632091632
"mse",67,"d","gamma",-0.816245664245664
"mse",68,"K","mu",0.00782730782730783
"mse",68,"alpha","mu",-0.00526636126636127
"mse",68,"d","mu",-0.0156181836181836
"mse",68,"gamma","mu",0.00540719340719341
"mse",68,"alpha","K",-0.338995754995755
"mse",68,"d","K",-0.818757266757267
"mse",68,"gamma","K",0.487667215667216
"mse",68,"alpha","d",-0.0243635403635404
"mse",68,"mu","rho",-0.00826175626175626
"mse",68,"K","rho",-0.555985311985312
"mse",68,"alpha","rho",-0.0143362703362703
"mse",68,"d","rho",0.869512805512806
"mse",68,"gamma","rho",-0.969566361566362
"mse",68,"alpha","gamma",0.0120579240579241
"mse",68,"d","gamma",-0.789684213684214
"mse",69,"K","mu",0.023047907047907
"mse",69,"alpha","mu",0.0072957912957913
"mse",69,"d","mu",-0.0257076377076377
"mse",69,"gamma","mu",0.0381773061773062
"mse",69,"alpha","K",-0.361948717948718
"mse",69,"d","K",-0.817901965901966
"mse",69,"gamma","K",0.496153012153012
"mse",69,"alpha","d",0.00600988200988201
"mse",69,"mu","rho",-0.0399079959079959
"mse",69,"K","rho",-0.560937440937441
"mse",69,"alpha","rho",-0.00351078351078351
"mse",69,"d","rho",0.885943425943426
"mse",69,"gamma","rho",-0.95548597948598
"mse",69,"alpha","gamma",0.00607405807405807
"mse",69,"d","gamma",-0.814086874086874
"mse",70,"K","mu",0.0266553506553507
"mse",70,"alpha","mu",-0.0202916962916963
"mse",70,"d","mu",-0.0347241707241707
"mse",70,"gamma","mu",0.0288513648513649
"mse",70,"alpha","K",-0.333315897315897
"mse",70,"d","K",-0.818805638805639
"mse",70,"gamma","K",0.480946212946213
"mse",70,"alpha","d",-0.0265066225066225
"mse",70,"mu","rho",-0.0405072045072045
"mse",70,"K","rho",-0.557505461505462
"mse",70,"alpha","rho",-0.000916104916104916
"mse",70,"d","rho",0.871148143148143
"mse",70,"gamma","rho",-0.966473370473371
"mse",70,"alpha","gamma",-0.00470554070554071
"mse",70,"d","gamma",-0.78774043974044
"mse",71,"K","mu",0.0164249924249924
"mse",71,"alpha","mu",-0.00525931725931726
"mse",71,"d","mu",-0.0271786231786232
"mse",71,"gamma","mu",0.0213784413784414
"mse",71,"alpha","K",-0.389837693837694
"mse",71,"d","K",-0.786000186000186
"mse",71,"gamma","K",0.452786084786085
"mse",71,"alpha","d",-0.0019043419043419
"mse",71,"mu","rho",-0.0289137529137529
"mse",71,"K","rho",-0.50226283026283
"mse",71,"alpha","rho",0.0144052344052344
"mse",71,"d","rho",0.861167601167601
"mse",71,"gamma","rho",-0.977003309003309
"mse",71,"alpha","gamma",-0.0261563541563542
"mse",71,"d","gamma",-0.794033006033006
"mse",72,"K","mu",-0.00841257241257241
"mse",72,"alpha","mu",0.0250960450960451
"mse",72,"d","mu",0.0127563967563968
"mse",72,"gamma","mu",-0.00892578892578893
"mse",72,"alpha","K",-0.321520845520846
"mse",72,"d","K",-0.863470607470608
"mse",72,"gamma","K",0.514190446190446
"mse",72,"alpha","d",0.014970110970111
"mse",72,"mu","rho",0.011031407031407
"mse",72,"K","rho",-0.604497976497977
"mse",72,"alpha","rho",0.0260576660576661
"mse",72,"d","rho",0.87176365976366
"mse",72,"gamma","rho",-0.94632211032211
"mse",72,"alpha","gamma",-0.0114443994443994
"mse",72,"d","gamma",-0.781471057471057
"mse",73,"K","mu",0.0141386061386061
"mse",73,"alpha","mu",0.021018549018549
"mse",73,"d","mu",-0.00987975387975388
"mse",73,"gamma","mu",0.00561236961236961
"mse",73,"alpha","K",-0.30222557022557
"mse",73,"d","K",-0.835849663849664
"mse",73,"gamma","K",0.531948543948544
"mse",73,"alpha","d",-0.0416620856620857
"mse",73,"mu","rho",0.00126922926922927
"mse",73,"K","rho",-0.601037197037197
"mse",73,"alpha","rho",-0.0165551565551566
"mse",73,"d","rho",0.890014406014406
"mse",73,"gamma","rho",-0.958923310923311
"mse",73,"alpha","gamma",0.00999888999889
"mse",73,"d","gamma",-0.818057378057378
"mse",74,"K","mu",-0.0621326421326421
"mse",74,"alpha","mu",-0.0274552474552475
"mse",74,"d","mu",0.0913630393630394
"mse",74,"gamma","mu",-0.0504869184869185
"mse",74,"alpha","K",-0.315235935235935
"mse",74,"d","K",-0.823097791097791
"mse",74,"gamma","K",0.496934284934285
"mse",74,"alpha","d",-0.0359102639102639
"mse",74,"mu","rho",0.0734463374463375
"mse",74,"K","rho",-0.574038622038622
"mse",74,"alpha","rho",-0.0153988593988594
"mse",74,"d","rho",0.885672753672754
"mse",74,"gamma","rho",-0.958349806349806
"mse",74,"alpha","gamma",0.0112690192690193
"mse",74,"d","gamma",-0.800924192924193
"mse",75,"K","mu",-0.021972681972682
"mse",75,"alpha","mu",0.0165566565566566
"mse",75,"d","mu",0.0205498285498286
"mse",75,"gamma","mu",0.00132348132348132
"mse",75,"alpha","K",-0.308452124452124
"mse",75,"d","K",-0.85595691995692
"mse",75,"gamma","K",0.526766398766399
"mse",75,"alpha","d",-0.0123180123180123
"mse",75,"mu","rho",0.0155197475197475
"mse",75,"K","rho",-0.600393204393205
"mse",75,"alpha","rho",-0.0425304665304665
"mse",75,"d","rho",0.885973965973966
"mse",75,"gamma","rho",-0.955809751809752
"mse",75,"alpha","gamma",0.0535459855459856
"mse",75,"d","gamma",-0.812299112299112
"mse",76,"K","mu",-0.0342893382893383
"mse",76,"alpha","mu",0.0177607017607018
"mse",76,"d","mu",0.0338852978852979
"mse",76,"gamma","mu",-0.000814800814800815
"mse",76,"alpha","K",-0.293039765039765
"mse",76,"d","K",-0.863279279279279
"mse",76,"gamma","K",0.519314679314679
"mse",76,"alpha","d",-0.0188054468054468
"mse",76,"mu","rho",0.0135269175269175
"mse",76,"K","rho",-0.598141858141858
"mse",76,"alpha","rho",-0.0458335898335898
"mse",76,"d","rho",0.87394518994519
"mse",76,"gamma","rho",-0.954367362367362
"mse",76,"alpha","gamma",0.0483887043887044
"mse",76,"d","gamma",-0.793299853299853
"mse",77,"K","mu",-0.0318148878148878
"mse",77,"alpha","mu",-0.0272369192369192
"mse",77,"d","mu",0.0305913065913066
"mse",77,"gamma","mu",-0.0186031026031026
"mse",77,"alpha","K",-0.294115446115446
"mse",77,"d","K",-0.860770676770677
"mse",77,"gamma","K",0.561321561321561
"mse",77,"alpha","d",-0.0175654255654256
"mse",77,"mu","rho",0.024029412029412
"mse",77,"K","rho",-0.636590556590557
"mse",77,"alpha","rho",0.0125162765162765
"mse",77,"d","rho",0.88996054996055
"mse",77,"gamma","rho",-0.95154453954454
"mse",77,"alpha","gamma",-0.00597743397743398
"mse",77,"d","gamma",-0.810536910536911
"mse",78,"K","mu",-0.0147477987477988
"mse",78,"alpha","mu",-0.00601192201192201
"mse",78,"d","mu",0.0277518637518638
"mse",78,"gamma","mu",-0.0123850683850684
"mse",78,"alpha","K",-0.392690096690097
"mse",78,"d","K",-0.82162088962089
"mse",78,"gamma","K",0.485093165093165
"mse",78,"alpha","d",0.0253254973254973
"mse",78,"mu","rho",0.026980442980443
"mse",78,"K","rho",-0.563941643941644
"mse",78,"alpha","rho",-0.00501265701265701
"mse",78,"d","rho",0.881716865716866
"mse",78,"gamma","rho",-0.955742455742456
"mse",78,"alpha","gamma",0.0167698007698008
"mse",78,"d","gamma",-0.798535590535591
"mse",79,"K","mu",-0.0265428865428865
"mse",79,"alpha","mu",-0.028992916992917
"mse",79,"d","mu",0.0114345714345714
"mse",79,"gamma","mu",0.000998232998232998
"mse",79,"alpha","K",-0.265871401871402
"mse",79,"d","K",-0.864940116940117
"mse",79,"gamma","K",0.539200511200511
"mse",79,"alpha","d",0.00161368961368961
"mse",79,"mu","rho",-0.00905405705405705
"mse",79,"K","rho",-0.613325125325125
"mse",79,"alpha","rho",0.0391402231402231
"mse",79,"d","rho",0.878911442911443
"mse",79,"gamma","rho",-0.958295974295974
"mse",79,"alpha","gamma",-0.0227126387126387
"mse",79,"d","gamma",-0.80609411009411
"mse",80,"K","mu",-0.0087959367959368
"mse",80,"alpha","mu",0.00544169344169344
"mse",80,"d","mu",-0.0126945126945127
"mse",80,"gamma","mu",0.0136361176361176
"mse",80,"alpha","K",-0.321313053313053
"mse",80,"d","K",-0.845665637665638
"mse",80,"gamma","K",0.531966903966904
"mse",80,"alpha","d",-0.0126089166089166
"mse",80,"mu","rho",-0.0208123168123168
"mse",80,"K","rho",-0.595383403383403
"mse",80,"alpha","rho",-0.00599029799029799
"mse",80,"d","rho",0.878880938880939
"mse",80,"gamma","rho",-0.949035877035877
"mse",80,"alpha","gamma",0.0019015819015819
"mse",80,"d","gamma",-0.805495477495478
"mse",81,"K","mu",0.039018447018447
"mse",81,"alpha","mu",-0.0815572175572176
"mse",81,"d","mu",-0.00301416301416301
"mse",81,"gamma","mu",-0.0208836928836929
"mse",81,"alpha","K",-0.286965430965431
"mse",81,"d","K",-0.849354297354297
"mse",81,"gamma","K",0.508333708333708
"mse",81,"alpha","d",-0.0283421923421923
"mse",81,"mu","rho",0.0203812403812404
"mse",81,"K","rho",-0.588427404427404
"mse",81,"alpha","rho",0.0137091737091737
"mse",81,"d","rho",0.863592275592276
"mse",81,"gamma","rho",-0.95369132969133
"mse",81,"alpha","gamma",-0.0277992517992518
"mse",81,"d","gamma",-0.773003189003189
"mse",82,"K","mu",-0.00991997791997792
"mse",82,"alpha","mu",-0.00453598053598054
"mse",82,"d","mu",0.0412074532074532
"mse",82,"gamma","mu",-0.0470915750915751
"mse",82,"alpha","K",-0.329114705114705
"mse",82,"d","K",-0.819474531474532
"mse",82,"gamma","K",0.500446568446569
"mse",82,"alpha","d",-0.0512393672393672
"mse",82,"mu","rho",0.0534478494478495
"mse",82,"K","rho",-0.565876621876622
"mse",82,"alpha","rho",-0.040024456024456
"mse",82,"d","rho",0.879271851271851
"mse",82,"gamma","rho",-0.964744108744109
"mse",82,"alpha","gamma",0.0337760857760858
"mse",82,"d","gamma",-0.805783045783046
"mse",83,"K","mu",-0.029027645027645
"mse",83,"alpha","mu",0.0202156882156882
"mse",83,"d","mu",0.0114088674088674
"mse",83,"gamma","mu",-0.0185187065187065
"mse",83,"alpha","K",-0.2996033996034
"mse",83,"d","K",-0.866177822177822
"mse",83,"gamma","K",0.561060981060981
"mse",83,"alpha","d",0.0155143955143955
"mse",83,"mu","rho",0.0114631674631675
"mse",83,"K","rho",-0.632973152973153
"mse",83,"alpha","rho",0.0475932835932836
"mse",83,"d","rho",0.884384108384108
"mse",83,"gamma","rho",-0.960243084243084
"mse",83,"alpha","gamma",-0.0487348687348687
"mse",83,"d","gamma",-0.808137052137052
"mse",84,"K","mu",0.0646090966090966
"mse",84,"alpha","mu",-0.0911355311355311
"mse",84,"d","mu",-0.0347620547620548
"mse",84,"gamma","mu",0.00737548337548338
"mse",84,"alpha","K",-0.318670326670327
"mse",84,"d","K",-0.841358593358593
"mse",84,"gamma","K",0.494958770958771
"mse",84,"alpha","d",-0.00557496557496558
"mse",84,"mu","rho",-0.0305360105360105
"mse",84,"K","rho",-0.579653931653932
"mse",84,"alpha","rho",-0.0063012063012063
"mse",84,"d","rho",0.88019134019134
"mse",84,"gamma","rho",-0.944509088509089
"mse",84,"alpha","gamma",0.0135649095649096
"mse",84,"d","gamma",-0.794318606318606
"mse",85,"K","mu",-0.0615637455637456
"mse",85,"alpha","mu",-0.00964678564678565
"mse",85,"d","mu",0.0810969570969571
"mse",85,"gamma","mu",-0.0816066696066696
"mse",85,"alpha","K",-0.392861852861853
"mse",85,"d","K",-0.799703443703444
"mse",85,"gamma","K",0.496299976299976
"mse",85,"alpha","d",0.0057972777972778
"mse",85,"mu","rho",0.0776135456135456
"mse",85,"K","rho",-0.54181006981007
"mse",85,"alpha","rho",0.00766870366870367
"mse",85,"d","rho",0.872340932340932
"mse",85,"gamma","rho",-0.977714717714718
"mse",85,"alpha","gamma",-0.0154238074238074
"mse",85,"d","gamma",-0.810925986925987
"mse",86,"K","mu",0.0385721905721906
"mse",86,"alpha","mu",-0.0177169497169497
"mse",86,"d","mu",-0.0326215046215046
"mse",86,"gamma","mu",0.00392400392400392
"mse",86,"alpha","K",-0.338640470640471
"mse",86,"d","K",-0.862842430842431
"mse",86,"gamma","K",0.561661161661162
"mse",86,"alpha","d",0.00946989346989347
"mse",86,"mu","rho",-0.0199216159216159
"mse",86,"K","rho",-0.640686016686017
"mse",86,"alpha","rho",-0.00355459555459556
"mse",86,"d","rho",0.894344202344202
"mse",86,"gamma","rho",-0.949369717369717
"mse",86,"alpha","gamma",0.0139335499335499
"mse",86,"d","gamma",-0.815239235239235
"mse",87,"K","mu",0.0141169221169221
"mse",87,"alpha","mu",-0.000253008253008253
"mse",87,"d","mu",-0.0232009912009912
"mse",87,"gamma","mu",0.0102178302178302
"mse",87,"alpha","K",-0.301653421653422
"mse",87,"d","K",-0.85796594996595
"mse",87,"gamma","K",0.530470922470923
"mse",87,"alpha","d",-0.0072953592953593
"mse",87,"mu","rho",-0.0162776682776683
"mse",87,"K","rho",-0.619180495180495
"mse",87,"alpha","rho",0.0114896154896155
"mse",87,"d","rho",0.884281976281976
"mse",87,"gamma","rho",-0.954952182952183
"mse",87,"alpha","gamma",-0.00584622584622585
"mse",87,"d","gamma",-0.79647646047646
"mse",88,"K","mu",0.00352235152235152
"mse",88,"alpha","mu",0.00602695802695803
"mse",88,"d","mu",-0.0152736032736033
"mse",88,"gamma","mu",0.0138371898371898
"mse",88,"alpha","K",-0.240928812928813
"mse",88,"d","K",-0.877989121989122
"mse",88,"gamma","K",0.539589251589252
"mse",88,"alpha","d",-0.0177604857604858
"mse",88,"mu","rho",-0.0187021147021147
"mse",88,"K","rho",-0.61984801984802
"mse",88,"alpha","rho",0.00733702333702334
"mse",88,"d","rho",0.875873687873688
"mse",88,"gamma","rho",-0.940441276441277
"mse",88,"alpha","gamma",-0.00355266355266355
"mse",88,"d","gamma",-0.792542508542509
"mse",89,"K","mu",-0.0393984873984874
"mse",89,"alpha","mu",0.0713141873141873
"mse",89,"d","mu",0.0323063003063003
"mse",89,"gamma","mu",-0.0439409119409119
"mse",89,"alpha","K",-0.375911055911056
"mse",89,"d","K",-0.808532968532969
"mse",89,"gamma","K",0.51235178035178
"mse",89,"alpha","d",0.0344523704523705
"mse",89,"mu","rho",0.0426302106302106
"mse",89,"K","rho",-0.562520134520135
"mse",89,"alpha","rho",0.0486082806082806
"mse",89,"d","rho",0.884833244833245
"mse",89,"gamma","rho",-0.980080592080592
"mse",89,"alpha","gamma",-0.0457740217740218
"mse",89,"d","gamma",-0.827469683469684
"mse",90,"K","mu",-0.0156934596934597
"mse",90,"alpha","mu",-0.0215816015816016
"mse",90,"d","mu",0.0317941637941638
"mse",90,"gamma","mu",-0.0324178164178164
"mse",90,"alpha","K",-0.343031791031791
"mse",90,"d","K",-0.83564995964996
"mse",90,"gamma","K",0.550838050838051
"mse",90,"alpha","d",0.0148059748059748
"mse",90,"mu","rho",0.0270482310482311
"mse",90,"K","rho",-0.609702981702982
"mse",90,"alpha","rho",0.0304303264303264
"mse",90,"d","rho",0.898380034380035
"mse",90,"gamma","rho",-0.968727476727477
"mse",90,"alpha","gamma",-0.0464364704364704
"mse",90,"d","gamma",-0.829658593658594
"mse",91,"K","mu",0.0266665466665467
"mse",91,"alpha","mu",-0.0106799026799027
"mse",91,"d","mu",0.00205299805299805
"mse",91,"gamma","mu",-0.0134558894558895
"mse",91,"alpha","K",-0.36819272019272
"mse",91,"d","K",-0.820721056721057
"mse",91,"gamma","K",0.455607407607408
"mse",91,"alpha","d",0.00160749760749761
"mse",91,"mu","rho",0.011950991950992
"mse",91,"K","rho",-0.537283629283629
"mse",91,"alpha","rho",-0.00346044346044346
"mse",91,"d","rho",0.863394743394744
"mse",91,"gamma","rho",-0.950983070983071
"mse",91,"alpha","gamma",0.0082033162033162
"mse",91,"d","gamma",-0.773922953922954
"mse",92,"K","mu",0.0295387855387855
"mse",92,"alpha","mu",-0.0488183648183648
"mse",92,"d","mu",-0.0253889293889294
"mse",92,"gamma","mu",0.00850664050664051
"mse",92,"alpha","K",-0.297260793260793
"mse",92,"d","K",-0.829654813654814
"mse",92,"gamma","K",0.473604593604594
"mse",92,"alpha","d",-0.0816031056031056
"mse",92,"mu","rho",-0.0131707811707812
"mse",92,"K","rho",-0.556421152421153
"mse",92,"alpha","rho",-0.0817728817728818
"mse",92,"d","rho",0.865439137439138
"mse",92,"gamma","rho",-0.950327882327882
"mse",92,"alpha","gamma",0.07196633996634
"mse",92,"d","gamma",-0.774344502344502
"mse",93,"K","mu",-0.0261904101904102
"mse",93,"alpha","mu",0.0314200514200514
"mse",93,"d","mu",0.0160765960765961
"mse",93,"gamma","mu",0.0162581922581923
"mse",93,"alpha","K",-0.381422613422613
"mse",93,"d","K",-0.84585956985957
"mse",93,"gamma","K",0.529486057486058
"mse",93,"alpha","d",0.0498727098727099
"mse",93,"mu","rho",-0.00833403233403233
"mse",93,"K","rho",-0.602719358719359
"mse",93,"alpha","rho",0.042992022992023
"mse",93,"d","rho",0.882808062808063
"mse",93,"gamma","rho",-0.963550467550468
"mse",93,"alpha","gamma",-0.0354817674817675
"mse",93,"d","gamma",-0.803975471975472
"mse",94,"K","mu",0.000237732237732238
"mse",94,"alpha","mu",-0.0497101817101817
"mse",94,"d","mu",0.0308148788148788
"mse",94,"gamma","mu",-0.0253124293124293
"mse",94,"alpha","K",-0.37425653025653
"mse",94,"d","K",-0.835672243672244
"mse",94,"gamma","K",0.543133875133875
"mse",94,"alpha","d",0.0211069291069291
"mse",94,"mu","rho",0.0381222981222981
"mse",94,"K","rho",-0.61386208986209
"mse",94,"alpha","rho",0.0343443703443704
"mse",94,"d","rho",0.893353685353686
"mse",94,"gamma","rho",-0.959111135111135
"mse",94,"alpha","gamma",-0.0376562896562897
"mse",94,"d","gamma",-0.81736942936943
"mse",95,"K","mu",0.0155959115959116
"mse",95,"alpha","mu",-0.00779188379188379
"mse",95,"d","mu",-0.0162166482166482
"mse",95,"gamma","mu",0.00941310941310941
"mse",95,"alpha","K",-0.390943782943783
"mse",95,"d","K",-0.802733734733735
"mse",95,"gamma","K",0.47980397980398
"mse",95,"alpha","d",0.00108780108780109
"mse",95,"mu","rho",-0.017004905004905
"mse",95,"K","rho",-0.541186069186069
"mse",95,"alpha","rho",-0.0278582198582199
"mse",95,"d","rho",0.88426934026934
"mse",95,"gamma","rho",-0.964502644502645
"mse",95,"alpha","gamma",0.0334673854673855
"mse",95,"d","gamma",-0.810603810603811
"mse",96,"K","mu",0.011009711009711
"mse",96,"alpha","mu",0.0297007257007257
"mse",96,"d","mu",-0.0186851826851827
"mse",96,"gamma","mu",0.0132093252093252
"mse",96,"alpha","K",-0.306034854034854
"mse",96,"d","K",-0.878253434253434
"mse",96,"gamma","K",0.553035661035661
"mse",96,"alpha","d",0.0261681861681862
"mse",96,"mu","rho",-0.00386205986205986
"mse",96,"K","rho",-0.634005286005286
"mse",96,"alpha","rho",0.039033879033879
"mse",96,"d","rho",0.880288876288876
"mse",96,"gamma","rho",-0.943189903189903
"mse",96,"alpha","gamma",-0.0423788463788464
"mse",96,"d","gamma",-0.800447384447385
"mse",97,"K","mu",0.00310961110961111
"mse",97,"alpha","mu",-0.0258993738993739
"mse",97,"d","mu",0.0101205581205581
"mse",97,"gamma","mu",-0.00477980877980878
"mse",97,"alpha","K",-0.322814974814975
"mse",97,"d","K",-0.835898803898804
"mse",97,"gamma","K",0.50154438954439
"mse",97,"alpha","d",-0.0303406023406023
"mse",97,"mu","rho",0.013032313032313
"mse",97,"K","rho",-0.583404355404355
"mse",97,"alpha","rho",-0.0409019449019449
"mse",97,"d","rho",0.882945090945091
"mse",97,"gamma","rho",-0.956244944244944
"mse",97,"alpha","gamma",0.0301676101676102
"mse",97,"d","gamma",-0.793361365361365
"mse",98,"K","mu",-0.0385441945441945
"mse",98,"alpha","mu",0.0742213822213822
"mse",98,"d","mu",0.0144082704082704
"mse",98,"gamma","mu",-0.0164095484095484
"mse",98,"alpha","K",-0.37813071013071
"mse",98,"d","K",-0.809318693318693
"mse",98,"gamma","K",0.449079377079377
"mse",98,"alpha","d",-0.000578328578328578
"mse",98,"mu","rho",0.017011673011673
"mse",98,"K","rho",-0.517330177330177
"mse",98,"alpha","rho",-0.0182717102717103
"mse",98,"d","rho",0.858227274227274
"mse",98,"gamma","rho",-0.961150585150585
"mse",98,"alpha","gamma",0.0243989883989884
"mse",98,"d","gamma",-0.778158202158202
"mse",99,"K","mu",0.00860964860964861
"mse",99,"alpha","mu",-0.0516325716325716
"mse",99,"d","mu",-0.0207746847746848
"mse",99,"gamma","mu",0.0608854208854209
"mse",99,"alpha","K",-0.360980928980929
"mse",99,"d","K",-0.819982263982264
"mse",99,"gamma","K",0.502007266007266
"mse",99,"alpha","d",-0.028040044040044
"mse",99,"mu","rho",-0.0420616740616741
"mse",99,"K","rho",-0.562752862752863
"mse",99,"alpha","rho",-0.046981858981859
"mse",99,"d","rho",0.878402534402534
"mse",99,"gamma","rho",-0.955004815004815
"mse",99,"alpha","gamma",0.0456484656484657
"mse",99,"d","gamma",-0.802617922617923
"mse",100,"K","mu",-0.0441742521742522
"mse",100,"alpha","mu",-0.0120768960768961
"mse",100,"d","mu",0.0404297204297204
"mse",100,"gamma","mu",-0.0517053637053637
"mse",100,"alpha","K",-0.352864816864817
"mse",100,"d","K",-0.83399942999943
"mse",100,"gamma","K",0.511177915177915
"mse",100,"alpha","d",0.0257807417807418
"mse",100,"mu","rho",0.0479388359388359
"mse",100,"K","rho",-0.586365502365502
"mse",100,"alpha","rho",0.0488792288792289
"mse",100,"d","rho",0.880120264120264
"mse",100,"gamma","rho",-0.959530367530368
"mse",100,"alpha","gamma",-0.0347564987564988
"mse",100,"d","gamma",-0.80207041007041
"rate_state",1,"K","mu",0.0397812757812758
"rate_state",1,"alpha","mu",0.0104280824280824
"rate_state",1,"1-B","mu",-0.0306094146094146
"rate_state",1,"alpha","K",-0.309381921381921
"rate_state",1,"1-B","K",-0.805254577254577
"rate_state",1,"1-B","alpha",-0.00536231336231336
"rate_state",1,"mu","ta",-0.0205540405540406
"rate_state",1,"K","ta",0.0886894126894127
"rate_state",1,"alpha","ta",0.00822653622653623
"rate_state",1,"1-B","ta",-0.540973140973141
"rate_state",2,"K","mu",-0.00804123204123204
"rate_state",2,"alpha","mu",0.00911122511122511
"rate_state",2,"1-B","mu",-0.0147704787704788
"rate_state",2,"alpha","K",-0.301357573357573
"rate_state",2,"1-B","K",-0.780575040575041
"rate_state",2,"1-B","alpha",-0.0305647985647986
"rate_state",2,"mu","ta",0.029002541002541
"rate_state",2,"K","ta",0.140979224979225
"rate_state",2,"alpha","ta",-0.00311937911937912
"rate_state",2,"1-B","ta",-0.614079038079038
"rate_state",3,"K","mu",-0.044958620958621
"rate_state",3,"alpha","mu",0.0306095106095106
"rate_state",3,"1-B","mu",0.071023427023427
"rate_state",3,"alpha","K",-0.29946287946288
"rate_state",3,"1-B","K",-0.766564630564631
"rate_state",3,"1-B","alpha",-0.0337223617223617
"rate_state",3,"mu","ta",-0.0753138753138753
"rate_state",3,"K","ta",0.11030231030231
"rate_state",3,"alpha","ta",-0.0160624360624361
"rate_state",3,"1-B","ta",-0.601741165741166
"rate_state",4,"K","mu",-0.0196430236430236
"rate_state",4,"alpha","mu",0.0308777708777709
"rate_state",4,"1-B","mu",0.0102316302316302
"rate_state",4,"alpha","K",-0.325900645900646
"rate_state",4,"1-B","K",-0.792430728430728
"rate_state",4,"1-B","alpha",-0.0174234414234414
"rate_state",4,"mu","ta",-0.000882708882708883
"rate_state",4,"K","ta",0.125056805056805
"rate_state",4,"alpha","ta",0.0203556203556204
"rate_state",4,"1-B","ta",-0.580752628752629
"rate_state",5,"K","mu",-0.0223732303732304
"rate_state",5,"alpha","mu",0.0402748602748603
"rate_state",5,"1-B","mu",-0.0077012837012837
"rate_state",5,"alpha","K",-0.300525888525889
"rate_state",5,"1-B","K",-0.810285078285078
"rate_state",5,"1-B","alpha",0.011023403023403
"rate_state",5,"mu","ta",0.0117995517995518
"rate_state",5,"K","ta",0.0933118893118893
"rate_state",5,"alpha","ta",-0.00294419094419094
"rate_state",5,"1-B","ta",-0.551468411468412
"rate_state",6,"K","mu",-0.00101211701211701
"rate_state",6,"alpha","mu",-0.02796627996628
"rate_state",6,"1-B","mu",0.0143749943749944
"rate_state",6,"alpha","K",-0.329194985194985
